,0,1,2
113,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.011095056960065196]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.029496007569437616]","['e4240d593ab987087da85908206feb29ae145725', 0.03013241011692744]"
114,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
115,"['a4e167401c84d6afe3cc5ca08219b689171c07ed', 0.028716984335546206]","['b1b30417a49eac759c63d9dda9153062c596b9b4', 0.017041674564138406]","['f95e13f5ebb40be3598137c4039b18ca8a9178ba', 0.0668399483272772]"
116,"['6d9013718c30f389ed79ec55278c3efb16543fe4', 0.035050510062834495]","['9a2574508cf7c097b5d56edb84026d12623b72d9', 0.023871199546245146]","['f335ddb9c96666b94a7ddcd85325b131a1aa9a07', 0.003617695714318662]"
117,"['e22fb8fb293543b9c82a6ec57dbfb386db56555c', 0.009903404800280723]","['e9d26a0e49f20b1519207d8294a914603d2d4859', 0.012463598694878055]","['f763dc4bbc1e181512ec7f5906d8f00e8644cb1f', 0.000382729487310146]"
118,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.0012097635956744004]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0005063950524900416]","['a7776a340c8f400169c4d920ff050540871bae85', 0.002196486730062201]"
119,"['01d290d1a1c610e0862d3a3e205f8303146cc0d3', 0.004946637279257836]","['31d3e86098bb8cdd057621f558ff051197ce2516', 0.0036990266451882355]","['3e5702a0d294d8bf010fc8168d301b327a8befdf', 0.0030508621798821123]"
120,"['2abbc82f0d6c4991f9b41a7dbe6a086a9be8543a', 0.00261795510202088]","['31d3e86098bb8cdd057621f558ff051197ce2516', 0.0012215303355607686]","['3e5702a0d294d8bf010fc8168d301b327a8befdf', 9.677394032847233e-05]"
121,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
122,"['088f09fa2ffcd139201a74b1d2fb9fec5ea9b18e', 0.008381513477486583]","['2a1ef3e4acae650aa05d584769aecd2f75741eef', 0.0004590889489778463]","['fd1ca8d224a8f478aa26e312e8becd709f247e57', 0.010754926618460945]"
123,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
124,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
125,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
126,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
127,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
128,"['2abbc82f0d6c4991f9b41a7dbe6a086a9be8543a', 0.00261795510202088]","['31d3e86098bb8cdd057621f558ff051197ce2516', 0.0012215303355607686]","['3e5702a0d294d8bf010fc8168d301b327a8befdf', 9.677394032847233e-05]"
129,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
130,"['2abbc82f0d6c4991f9b41a7dbe6a086a9be8543a', 0.009930050974309669]","['81ca6f33c8edb1b2d1c73ed3ae090b46feb5d7d4', 0.004814396138509454]","['f67cf25d33836176264b26ceb0a939689acf1c5a', 0.002192638101237348]"
131,"['495d758222bf1eae987a48b5832e9e7d8a9b8556', 0.1782508163347409]","['60e683a0f397b514e45053632baee1e01f935452', 0.04882854629260245]","['6be7c8aaa2e7781ec3545f7887eddd5fb16c4135', 0.14833689416162416]"
132,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
133,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
134,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
135,"['52cf661f68b98f78e10a45c5acb8c19a895f544f', 0.0067216682940819976]","['571853e280e8198e189397839e8f4b6f313c515d', 0.026276126227553535]","['7fec10e1a3cd8912ffcdce07ce0a61b556012641', 0.009689337670804507]"
136,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
137,"['1a96ca591a783f47d6bf2fc2d65083b8eecd26ce', 0.0010235992705625355]","['52e0ab2e7dd01010d50f4d21be682fb85708a702', 0.010902030543593448]","['a8f43daf13b61f9d7da5bd0f500d774007fe553e', 0.0040269334148547754]"
138,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
139,"['2abbc82f0d6c4991f9b41a7dbe6a086a9be8543a', 0.0013982342421874502]","['31d3e86098bb8cdd057621f558ff051197ce2516', 0.0037373518524726848]","['3e5702a0d294d8bf010fc8168d301b327a8befdf', 0.003422215814168847]"
140,"['bf1b37ae2b9a3e5e951491990dd348740320f507', 0.027535420530504437]","['d11b2ca51e3a0b53fc4b1247ff285dc71dd9c9c7', 0.020272679609779548]","['fe5ad1c552eb74cbdc4267311ec1c36faf101383', 0.04598871282466314]"
141,"['4c01ee412decd36ec71ae56fdfbd345669f46156', 0.11987232735054425]","['b94469c0f32113eb778d249168b78ac8740fefbe', 0.029931683661783105]","['f24e437bf5f2afdef290bc8b55799f1ce44d9ce4', 0.08587478874562676]"
142,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
143,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
144,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021468073752074824]","['a7776a340c8f400169c4d920ff050540871bae85', 0.004291985015865278]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0039643878059138745]"
145,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
146,"['11eb0495d61ce01dcac4eea64ac1c7e99e134b47', 0.015275199074380172]","['89a37642a4d6d94cff562a1d5145caadf3cb3307', 0.02552656675186538]","['bc0e3cb005f7d390f265fd5dd77e29c3f809b4d8', 0.008081836140012158]"
147,"['03847f738c4306a79d2c97b5b6b6f09ae316250c', 0.08654021643023871]","['6f31e3c92dea7bc9dcfc814d61dc00b17790afbd', 0.10496073122377753]","['9dedc5ea772257407f2cb423aa92f18b54463456', 0.04462986681056404]"
148,"['b652b6013908ac76ceff29cc8d7266b52a24a766', 0.030267427827326367]","['c19c2f4dbc3681fa8ef039fc8322b47ba5f73824', 0.030267427827326367]","['e49f84f7a39ea27d2d995f4a23f640dc0ae121c5', 0.05380593794850688]"
149,"['352ce0692c30a779a090e332a779dfc669ee86ab', 0.36164824086423286]","['3e0f13c3f7816066af21a3944e7e899f7720244e', 0.5668477649374225]","['94a6e6f4946702f26647bd158f934a1575248bd6', 0.4258214502692957]"
150,"['4689f9d106005cb8ce1e0a4c71f963b80f6cfbd5', 0.068517459118503]","['6b354cd5fd19c71b7f40ce9ddb287d50e621ca43', 0.009349747099160335]","['745f25585b0d0ac38d9860d34e1f6cda4dca331e', 0.06878557382233157]"
151,"['b0862227bf79b13654a08b1119dd81a2971c1120', 0.10609701637528449]","['bb3789d97e85a28b161aa6f2594fbae98e2260de', 0.04559763996832764]","['f42d5b8bc69eee6010842a223dd12bd56c9d0dd1', 0.09105252583108846]"
152,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
153,"['237b0b2be7b39621be96b038721f59ad14022f0f', 0.04836143144901781]","['6c6c923053722c58ab8b8eda8e2f72aa9adf4097', 0.09556882564672893]","['7c30b88bafe4edecc2ac568daf7a5a4800e85522', 0.06972348094637182]"
154,"['31d3e86098bb8cdd057621f558ff051197ce2516', 0.010483735315842135]","['81ca6f33c8edb1b2d1c73ed3ae090b46feb5d7d4', 0.004388732153503309]","['f67cf25d33836176264b26ceb0a939689acf1c5a', 0.0023644726210776843]"
155,"['734142268d6ed0fc0793d1dcbe5a47a7cfd55c75', 0.0028897671915011757]","['a1978105c078b200c84789c0423a4297c51740b9', 0.011834075351958477]","['f763dc4bbc1e181512ec7f5906d8f00e8644cb1f', 0.00849252976180537]"
156,"['12927866ef65819c1ff480b40622b3ebd05ca807', 0.0053154787010706635]","['139442b1f2e1359f3870fe490ae231e0091befb4', 0.00531547935127323]","['4c8d1720e58ed015d76ca93ddcd0cd481f313105', 0.0006253458702577128]"
157,"['62df1707864d4cfa73d64aa68bc4728356567d1a', 0.22316951964473306]","['9684e49f09230b043bcb7c0c0e4f81ad39d99c30', 0.027086200418493883]","['b850faae59f2b433c47f7c086f387650e67f59e6', 0.09350457201304731]"
158,"['3efc5c9850a323ad5afe0b1fbaf1dbb4698784be', 0.027340927923186677]","['b9701ae92a7881a00f44d341ae22a916b137a2ea', 0.004197787168556272]","['cbea97277993edad7e914394e56af94f3d556ca8', 0.008756722203289314]"
159,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.02050358341627242]","['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.007937614044694346]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.020628051223026928]"
160,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.002383919739292804]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.015349287538940664]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.015647328670723097]"
161,"['dbc549d4656acbb2a7c579dd4acd8d96b6ec0598', 0.023566789759761626]","['e533e2ba91a178c640fdcff6fdedcedcb1d00fcc', 0.029112680306163184]","['ec714b6763271ca176155c831bba1682521111c4', 0.07988110392618895]"
162,"['1b7d89eab449f73c84f143aed48630157547b687', 0.19482891867681987]","['ab3ded47e765da17c6c4f1723c046aeada9ca342', 0.014694000738306663]","['f4a4ae5f738ab1b5c4557383286700957db43a74', 0.02728526260545437]"
163,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.09405027390089425]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.07501490788790531]","['a7776a340c8f400169c4d920ff050540871bae85', 0.09479008042259417]"
164,"['6fa56f0d973194eb009a9275155dd8da8dced06b', 0.05011106356475837]","['c7a2db011c840da014eb14f17c99b056682a77e2', 0.0804725891398246]","['f92de55b9e2c82500b63233301d239a8457ec2f5', 0.01627285288285071]"
165,"['571d1ada9385b572d8f11a3a4a2d663a533e5cca', 2.82200874003886]","['b31be4a6a756c5a8a060e2823e5e9be4d8a7588f', 2.5565709289176133]","['c7e9e9f49090f109b9eed506f5029482e4bfb53b', 2.186129507255607]"
166,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.005071475371601604]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0019388120783587438]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0061162857180836775]"
167,"['01d290d1a1c610e0862d3a3e205f8303146cc0d3', 0.0020517209530791355]","['2067cb0a410983c9665d1addce1573e3b9ed4fd5', 0.0012959857644016784]","['3e5702a0d294d8bf010fc8168d301b327a8befdf', 0.005271848202381511]"
168,"['5e809f50e60ca623e7e622e25dd309a03b7631bc', 0.0681984015891931]","['6cec80cfbbd0433df92abbe7f4586299a0fa1c0f', 0.024963977368694646]","['9b9487832bb23e809781eece1cc4e1a09fbecea0', 0.008718851644429334]"
169,"['4a43726f6c08b018409baa96b3a999baf002b3c9', 0.1485572957336902]","['b20f9933238712dd32834a5e678bd95d5a7d0bdd', 0.07074346294801734]","['c51dbf48bc293b15a2ac8cebd75137af5fb4f805', 0.015270837547390226]"
170,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.011178786887260171]","['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.015135666285930764]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.015053891663980152]"
171,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
172,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.002112538848018994]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.013999003438577158]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.014670626955751852]"
173,"['36c0d437746f3baf6b38332535e7d51a80727a8f', 0.02282585725356438]","['3702716b87037af80b705846e55726fb0a1a0e08', 0.13302670830287255]","['a18b1cfdf73330fc30a936cec5e98a03490b13d7', 0.11045668361969638]"
174,"['36c0d437746f3baf6b38332535e7d51a80727a8f', 0.02282585725356438]","['3702716b87037af80b705846e55726fb0a1a0e08', 0.13302670830287255]","['a18b1cfdf73330fc30a936cec5e98a03490b13d7', 0.11045668361969638]"
175,"['29e270c3a23bb1f1ab4ad85231cbe1e761704996', 0.0010637855499276358]","['52fa9ad8e8ff08181c3cf06f6771f79f347538f5', 0.059629667658693035]","['ffb0b04c7488257df407d31f403a6c61e69ceac6', 0.06103959869617033]"
176,"['36c0d437746f3baf6b38332535e7d51a80727a8f', 0.02282585725356438]","['3702716b87037af80b705846e55726fb0a1a0e08', 0.13302670830287255]","['a18b1cfdf73330fc30a936cec5e98a03490b13d7', 0.11045668361969638]"
177,"['29e270c3a23bb1f1ab4ad85231cbe1e761704996', 0.01671049700411341]","['52fa9ad8e8ff08181c3cf06f6771f79f347538f5', 0.022263539709008465]","['ffb0b04c7488257df407d31f403a6c61e69ceac6', 0.059555180207882065]"
178,"['68bc3edbc3495747e7b7c322c88d807a0175100a', 0.02107855914636512]","['745f25585b0d0ac38d9860d34e1f6cda4dca331e', 0.02613404919209139]","['a5740270db1f978e7fae23071425f060a379fb89', 0.017507106866123036]"
179,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.041167671171124944]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009812766220758594]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04076281131007597]"
180,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
181,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.0020119712124243364]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 1.692078005082351e-05]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0009447509822146155]"
182,"['296a5a31135ba245b122a2748e30c8fee7566c4d', 0.021945081058129933]","['a742b306099ba8d4a610400ae6cdde49beaadccc', 0.02194156820990763]","['f27c4a9e24277189b75aee04f24e861f4f10c581', 0.02103576206808831]"
183,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 7.615492605236302e-05]","['a7776a340c8f400169c4d920ff050540871bae85', 0.012333050072802786]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.006373856413301422]"
184,"['5531a9d071bbcd3df27cbd47562adcf423cf7d9a', 0.02937747238992332]","['c05ae6439c88410ae200495be94206756cafe004', 0.024820319117804805]","['e4596a95fb0fdfd09282a0abd5c8a3233d1309f0', 0.011801986969058662]"
185,"['12bc766a6919e93a633e2c0f7a6f8c5a2ba5f3af', 0.015493563625750422]","['177ea7b653122f2e6945e19ffacac26e08449866', 0.0068176947128106725]","['3899f009331d3e7db3cd64dfa30139ea1f08015c', 0.040758955127926044]"
186,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.01385310329904324]","['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.012469636272676993]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.01633174667010038]"
187,"['2b314081df3f33b5f20dda99b924c78200843536', 0.030274885552143187]","['3fadce39ef035f966a7780a422e20038660b9b71', 0.019078800951051446]","['f36d97eb99094aa9bf2c2003c2f1ba8e99779d88', 0.043930504892132724]"
188,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.041167671171124944]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009812766220758594]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04076281131007597]"
189,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
190,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0043094775829050575]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0033387235593213597]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0004885289063218776]"
191,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
192,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0029242224935853035]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0027808102367844097]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0008103215437920619]"
193,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
194,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0043094775829050575]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0033387235593213597]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0004885289063218776]"
195,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
196,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
197,"['0126dcbcfb643356415c6063779dbd40a5a9f632', 0.006780420164786799]","['1aff4811fe0358c8f8335b81a4c0a8ca79710bed', 0.00952526805510966]","['3e5e7315e4cd60fe09de26cfa28f255129f1e67a', 0.0009873887928104827]"
198,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
199,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
200,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
201,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
202,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
203,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
204,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
205,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.041167671171124944]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009812766220758594]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04076281131007597]"
206,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.041167671171124944]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009812766220758594]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04076281131007597]"
207,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0029242224935853035]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0027808102367844097]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0008103215437920619]"
208,"['6963c3120dfb1f5b0b13648499f077b5709695b9', 0.06645169131304966]","['9d408ec8317268090261dfb33c6ad42ed1933aaf', 0.07041217222749808]","['c997eb2f799f44b44c8ceee126e1bc601005e81d', 0.10612033858253425]"
209,"['26b5f8f098bc9e53474f61b09f80999a34f9dba7', 0.009673780211300107]","['2e8533782b8a1d7c8b7cb0d22ccd41023854853a', 0.004386911112557964]","['f05208175fad122e30b8ab2e0b0d0d75c4bc4dd4', 0.018930037826940395]"
210,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.0035210148508729323]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0006367564791375574]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0035779370375078603]"
211,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0029242224935853035]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0027808102367844097]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0008103215437920619]"
212,"['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.042853754760880304]","['cb5f149cc3ebed141d8afd8124f436efe4f58b8c', 0.009650078864309481]","['f6cc80c63b9b055e72135a2ad3a1395670fe3293', 0.04021708994699023]"
213,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0029242224935853035]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0027808102367844097]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0008103215437920619]"
214,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0029242224935853035]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0027808102367844097]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0008103215437920619]"
